,leather,cover,gel,cushy,weight,feel,price,color
0,0.042097433066183076,0.065,0.28638888888888886,0.135625,0.2673263888888889,0.17660062248413577,0.4681502864303616,0.14375
1,4.72562358276644,4.931972789115647,5.0,5.0,5.0,4.8979591836734695,4.62962962962963,5.0
2,3.084194866132366,3.13,3.5727777777777776,3.27125,3.5346527777777776,3.3532012449682718,3.9363005728607234,3.2875
3,65.26535201364555,63.46344827586206,71.45555555555555,65.42500000000001,70.69305555555555,68.46119208476888,85.02409237379162,65.75
